   3.0133430e-02   8.1771038e-02   3.6807366e-02
   3.0142417e-02   8.1083260e-02   3.7633490e-02
   3.0148789e-02   8.3003424e-02   3.7222847e-02
   3.0151051e-02   8.0639705e-02   3.7107080e-02
   3.0154198e-02   8.2096778e-02   3.7857126e-02
   3.0162629e-02   8.2967162e-02   3.7855882e-02
   3.0169778e-02   8.3105922e-02   3.6244284e-02
   3.0174965e-02   8.1896469e-02   3.5920043e-02
   3.0195288e-02   8.1164889e-02   3.8405452e-02
   3.0205302e-02   8.4036469e-02   3.6889426e-02
   3.0206023e-02   8.2780004e-02   3.8409777e-02
   3.0213036e-02   8.0670483e-02   3.6250144e-02
   3.0213218e-02   8.1924759e-02   3.5536680e-02
   3.0218536e-02   8.0237806e-02   3.8113140e-02
   3.0221147e-02   8.3211340e-02   3.5530452e-02
   3.0233542e-02   8.3655037e-02   3.8081016e-02
   3.0242192e-02   8.1953704e-02   3.8883526e-02
   3.0246191e-02   7.9811305e-02   3.6967795e-02
   3.0265357e-02   8.4746934e-02   3.6736965e-02
   3.0301826e-02   7.9303794e-02   3.7901275e-02
   3.0307194e-02   8.0644764e-02   3.5534948e-02
   3.0312151e-02   8.4771588e-02   3.7655797e-02
   3.0319786e-02   8.0928482e-02   3.9407667e-02
   3.0327637e-02   8.4526077e-02   3.5527870e-02
   3.0329891e-02   8.1894912e-02   3.9637305e-02
   3.0337879e-02   8.2876600e-02   3.9395340e-02
   3.0388080e-02   7.8946114e-02   3.7049841e-02
   3.0404666e-02   8.5446440e-02   3.6770038e-02
   3.0417208e-02   7.9452999e-02   3.9210897e-02
   3.0464323e-02   8.1722677e-02   4.0564340e-02
   3.0477522e-02   8.0393575e-02   4.0420946e-02
   3.0479619e-02   8.4467925e-02   3.9188799e-02
   3.0525448e-02   7.8363419e-02   3.8102236e-02
   3.0539690e-02   7.9344407e-02   3.5509478e-02
   3.0541563e-02   8.5846864e-02   3.5531107e-02
   3.0561300e-02   8.3174810e-02   4.0707983e-02
   3.0576359e-02   8.5828103e-02   3.8085036e-02
   3.0622976e-02   7.9296641e-02   4.0640816e-02
   3.0633889e-02   8.0587313e-02   4.1552339e-02
   3.0685004e-02   8.1923507e-02   4.1958787e-02
   3.0692032e-02   7.7995449e-02   3.6811959e-02
   3.0705037e-02   7.8060880e-02   3.9450586e-02
   3.0711193e-02   8.6655267e-02   3.6870994e-02
   3.0783489e-02   8.4552109e-02   4.0740341e-02
   3.0808887e-02   7.9334594e-02   4.1930411e-02
   3.0826127e-02   8.3260931e-02   4.2068865e-02
   3.0843846e-02   8.7079644e-02   3.5535939e-02
   3.0845823e-02   8.0636896e-02   4.2847127e-02
   3.0858828e-02   7.8056268e-02   4.0804550e-02
   3.0877719e-02   8.6002439e-02   3.9522011e-02
   3.0941401e-02   8.1955835e-02   4.3290444e-02
   3.0944910e-02   7.8019105e-02   3.5467323e-02
   3.1025840e-02   8.7280497e-02   3.8325332e-02
   3.1031702e-02   7.9277501e-02   4.3256197e-02
   3.1035254e-02   7.8074150e-02   4.2102050e-02
   3.1048298e-02   7.6652832e-02   3.8210705e-02
   3.1048557e-02   7.6866679e-02   3.9859358e-02
   3.1128047e-02   8.4661290e-02   4.2131022e-02
   3.1137306e-02   8.0535866e-02   4.4342153e-02
   3.1139607e-02   8.7025203e-02   3.9336123e-02
   3.1152871e-02   8.5771866e-02   4.0927459e-02
   3.1153992e-02   8.3394304e-02   4.3471303e-02
   3.1157715e-02   7.6973662e-02   4.1163206e-02
   3.1159921e-02   7.6700792e-02   3.6589894e-02
   3.1170674e-02   8.8075392e-02   3.6809463e-02
   3.1192306e-02   8.8125549e-02   3.5524327e-02
   3.1218430e-02   7.6915495e-02   3.5854086e-02
   3.1229164e-02   8.8155001e-02   3.7899897e-02
   3.1246897e-02   8.2026042e-02   4.4681247e-02
   3.1263780e-02   8.5539341e-02   4.1667767e-02
   3.1267419e-02   8.4340975e-02   4.3105558e-02
   3.1269308e-02   7.7870607e-02   4.3435689e-02
   3.1283304e-02   7.7055611e-02   4.2321626e-02
   3.1288009e-02   7.9033010e-02   4.4595696e-02
   3.1291317e-02   8.3034180e-02   4.4388369e-02
   3.1349383e-02   8.0865093e-02   4.5421913e-02
   3.1353086e-02   7.8181021e-02   4.4399444e-02
   3.1375621e-02   7.7025779e-02   4.2981293e-02
   3.1378157e-02   7.5808696e-02   3.9386842e-02
   3.1385902e-02   7.5609066e-02   3.8025990e-02
   3.1393874e-02   8.6967461e-02   4.0214334e-02
   3.1413037e-02   7.5986326e-02   4.0611818e-02
   3.1460144e-02   8.6153194e-02   4.1541062e-02
   3.1470075e-02   8.2238860e-02   4.5532104e-02
   3.1470232e-02   7.9871699e-02   4.5789551e-02
   3.1474359e-02   8.8701509e-02   3.7722576e-02
   3.1476188e-02   7.8990683e-02   4.5567349e-02
   3.1477280e-02   7.6297633e-02   3.5958149e-02
   3.1486031e-02   8.7792106e-02   3.9399963e-02
   3.1487588e-02   7.6176539e-02   4.1857257e-02
   3.1493373e-02   7.6492816e-02   4.2729057e-02
   3.1493805e-02   7.8223079e-02   4.5121673e-02
   3.1494752e-02   7.5417668e-02   3.8469832e-02
   3.1495769e-02   8.8400133e-02   3.8533766e-02
   3.1496331e-02   7.6726042e-02   3.5445228e-02
   3.1501353e-02   8.3809786e-02   4.4504203e-02
   3.1505160e-02   8.3045729e-02   4.5113429e-02
   3.1509209e-02   7.7438332e-02   4.4392977e-02
   3.1511251e-02   8.5747167e-02   4.2238422e-02
   3.1512190e-02   8.0615841e-02   4.6086144e-02
   3.1512789e-02   8.4464304e-02   4.3855954e-02
   3.1516600e-02   8.1402309e-02   4.5965385e-02
   3.1521492e-02   7.6802686e-02   4.3483861e-02
   3.1523433e-02   8.6664237e-02   4.1067634e-02
   3.1530444e-02   8.5126415e-02   4.3124657e-02
   3.1567223e-02   8.8997781e-02   3.5477523e-02
   3.1576626e-02   7.5456910e-02   3.7360184e-02
   3.1579349e-02   7.9171605e-02   4.6091206e-02
   3.1592876e-02   7.5180806e-02   3.7998304e-02
   3.1600125e-02   7.5782731e-02   3.6423311e-02
   3.1608783e-02   8.2049362e-02   4.6096023e-02
   3.1673227e-02   7.8479357e-02   4.6067026e-02
   3.1688139e-02   8.9198530e-02   3.6814686e-02
   3.1744253e-02   7.5004749e-02   3.9098293e-02
   3.1747073e-02   8.7259553e-02   4.0941633e-02
   3.1747255e-02   7.6460853e-02   4.4225328e-02
   3.1759959e-02   8.2824245e-02   4.6094991e-02
   3.1771831e-02   7.5086258e-02   4.0149137e-02
   3.1778321e-02   7.9243869e-02   4.6770841e-02
   3.1778444e-02   8.4609598e-02   4.4640586e-02
   3.1801905e-02   8.0443583e-02   4.6956711e-02
   3.1823568e-02   7.5237170e-02   4.1488469e-02
   3.1843487e-02   7.5654633e-02   4.3048512e-02
   3.1859953e-02   7.5249046e-02   3.6553223e-02
   3.1873312e-02   7.7010334e-02   4.5598999e-02
   3.1886876e-02   8.6098246e-02   4.3054413e-02
   3.1913012e-02   8.1872188e-02   4.7001291e-02
   3.1978358e-02   8.9807563e-02   3.5441354e-02
   3.1996284e-02   8.8815831e-02   3.9349951e-02
   3.2018781e-02   7.4574389e-02   3.8037438e-02
   3.2020364e-02   7.8085385e-02   4.7107343e-02
   3.2042794e-02   8.7128699e-02   4.2005803e-02
   3.2094870e-02   8.9552715e-02   3.8240768e-02
   3.2095280e-02   8.4431782e-02   4.5774702e-02
   3.2103591e-02   7.5525470e-02   4.4546474e-02
   3.2104239e-02   7.5581864e-02   3.5465993e-02
   3.2129653e-02   8.8181935e-02   4.0661495e-02
   3.2137100e-02   8.9997798e-02   3.6925800e-02
   3.2162882e-02   8.5737117e-02   4.4429243e-02
   3.2193873e-02   7.4279077e-02   3.9309245e-02
   3.2202091e-02   7.4640781e-02   3.6783356e-02
   3.2281559e-02   7.4429110e-02   4.2378053e-02
   3.2281831e-02   7.9328366e-02   4.8345577e-02
   3.2289598e-02   8.3375156e-02   4.7289100e-02
   3.2293901e-02   7.4203931e-02   4.0837966e-02
   3.2311350e-02   8.9452714e-02   3.9180316e-02
   3.2311525e-02   8.6789988e-02   4.3409757e-02
